Belle chambre d'h√¥te,Private room in townhouse,‚Ç¨35,Evelyne,(301 reviews),4.97,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n301 Reviews', '\U000f0019\nVerified']"
CENTRE CHATELAILLON T3** AVEC COUR 100m PLAGE,Entire home,€85,Cyrielle,(60 reviews),4.78,"['8 guests', '2 bedrooms', '6 beds', '1 bath', '\U000f0004\n337 Reviews', '\U000f0019\nVerified']"
Résidence BNB Swimming Pool - Awesome view,Entire home,€110,Résidence BNB,(105 reviews),4.55,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n5,064 Reviews', '\U000f0019\nVerified']"
1 Chambre double tout confort au calme.,Private room in house,€32,Eric,(179 reviews),4.58,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n590 Reviews', '\U000f0019\nVerified']"
Location d été,Entire home,€33,Isabelle,(24 reviews),4.46,"['2 guests', '1 bedroom', '0 beds', '0 baths', '\U000f0004\n24 Reviews']"
"Appt cosy avec parking, proche plage, vieux port",Entire home,€120,Frederic,(16 reviews),4.87,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n16 Reviews', '\U000f0019\nVerified']"
L'Emilienne,Private room in bed and breakfast,€63,Katia,(54 reviews),4.8,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n98 Reviews']"
Maisonnette proche Châtelaillon/ La Rochelle,Entire home,€45,Fred,(39 reviews),4.9,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n39 Reviews', '\U000f0019\nVerified']"
studio avec terrasse,Entire home,€49,Laetitia,(347 reviews),4.25,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n666 Reviews', '\U000f0019\nVerified']"
CHARMANTE PETITE MAISON avec patio,Entire home,€75,Isabelle,(126 reviews),4.35,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n129 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']"
Petite maison proximité centre-ville..,Private room in house,€37,Claude,(6 reviews),4.33,"['1 guest', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n6 Reviews']"
Charmant Studio à 150 m du port de Saint Martin,Entire home,€55,Lionel,(79 reviews),4.86,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n80 Reviews', '\U000f0019\nVerified']"
Chambre lumineuse chez l’habitant,Private room in bed and breakfast,€23,Jocelyne,(3 reviews),5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n123 Reviews', '\U000f0019\nVerified']"
Chambre à 200m de la plage - Accostage Hôtel,Room in hotel,€100,Guillaume,,,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n1 Review']"
guest room in an artist's studio,Private room in bed and breakfast,€83,LiL,(202 reviews),4.9,"['2 guests', '1 bedroom', '1 bed', '1.5 baths', '\U000f0004\n202 Reviews', '\U000f0019\nVerified']"
Chambres 3 pers. La Flotte en Ré,Private room in nature lodge,€52,Frédéric,(199 reviews),4.75,"['\U000f0004', '\U000f0019']"
Bateau hyper centre la Rochelle (Bourdon),Entire home,€55,Moli,(23 reviews),4.27,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n69 Reviews', '\U000f0019\nVerified']"
Appartement HYPERCENTRE Vieux Port,Entire home,€150,Floriane,(114 reviews),4.73,"['\U000f0004', '\U000f0019']"
Maison de vacances face plan d'eau,Entire home,€65,Aline,(99 reviews),4.77,"['4 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n99 Reviews', '\U000f0019\nVerified']"
Nuit(s) à quai à bord d'une Vedette Haut Standing,Entire home,,Maxence,(43 reviews),4.62,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n44 Reviews', '\U000f0019\nVerified']"
studio indépendant au calme à deux pas de la plage,Entire home,€60,Yannick,(114 reviews),4.74,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n116 Reviews', '\U000f0019\nVerified']"
Studio tout confort indépendant.,Entire home,€55,Eric,(86 reviews),4.53,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n590 Reviews', '\U000f0019\nVerified']"
CHAMBRES A DEUX PAS DU CENTRE ET PLAGE,Private room in townhouse,€52,Cecile Et Jean,(76 reviews),4.68,"['\U000f0004', '\U000f0019']"
"Chambre d'Hôtes "" Cosy"" Le Noroît",Private room in chalet,€33,Catherine,(290 reviews),4.77,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n523 Reviews', '\U000f0019\nVerified']"
Chambre agréable au cœur d'un quartier sympa,Private room in house,€65,Christophe,(72 reviews),4.74,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n72 Reviews']"
Chambre privée proche centre ville,Private room in house,€36,Josiane Et Raymond,(88 reviews),4.65,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n166 Reviews']"
Maison et Jardin à 2 pas du Port -jusqu'à 7 pers,Entire home,€105,Stéphanie,(66 reviews),4.7,"['7 guests', '3 bedrooms', '4 beds', '3 baths', '\U000f0004\n66 Reviews', '\U000f0019\nVerified']"
20m Plage - Maison neuve - Wifi,Entire home,€78,Manon,,,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n76 Reviews', '\U000f0019\nVerified']"
Chambre chez l'habitant de 11 m² au calme,Private room in house,€25,Severine,(23 reviews),4.83,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n162 Reviews', '\U000f0019\nVerified']"
ABRI COTIER DE CHARME ENTRE MER ET FORET,Entire home,€250,Christophe,(7 reviews),5,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n51 Reviews', '\U000f0019\nVerified']"
Location de charme pour couple spa et sauna privés,Entire home,€187,Clément,(70 reviews),4.99,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n104 Reviews', '\U000f0019\nVerified']"
Chambre d'Hôtes de charme,Private room in bed and breakfast,€95,Luc,(48 reviews),4.98,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n48 Reviews', '\U000f0019\nVerified']"
Studio à 5 minutes du centre de La Rochelle,Entire home,€69,Laurence,(75 reviews),4.82,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n77 Reviews', '\U000f0019\nVerified']"
"Chambre pour 4 entre plage, port et ville",Private room in house,€60,Jean-Marie,(98 reviews),4.46,"['4 guests', '1 bedroom', '5 beds', '1 private bath', '\U000f0004\n210 Reviews', '\U000f0019\nVerified']"
Maisonnette Ind. Stationnement gratuit facile rue,Entire home,€60,Al,(15 reviews),4.8,"['3 guests',  '1 bedroom', '2 beds', '1 bath', '\U000f0004\n15 Reviews', '\U000f0019\nVerified']"
"Chambre d'Hôtes ""Bord de mer"" Le Noroît",Private room in house,€35,Catherine,(166 reviews),4.86,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n523 Reviews', '\U000f0019\nVerified']"
House with court next to the beach and La Rochelle,Entire home,€60,Cyrielle,(161 reviews),4.61,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n337 Reviews', '\U000f0019\nVerified']"
maison au calme proche de la mer,Entire home,€200,Benjamin,(118 reviews),4.78,"['10 guests', '5 bedrooms', '5 beds', '1 bath', '\U000f0004\n118 Reviews', '\U000f0019\nVerified']"
Maison neuve avec jardin,Entire home,€55,Mickael,(6 reviews),5,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n17 Reviews']"
Chambre d'hôtel lit double,Room in boutique hotel,€90,Ralitsa,(8 reviews),4.25,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n59 Reviews', '\U000f0019\nVerified']"
Grde chambre avec SdB & WC privés 7min la rochelle,Private room in house,€32,Hugues,(280 reviews),4.57,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n280 Reviews', '\U000f0019\nVerified']"
Charming studio in the heart of the old town,Entire home,€65,Isabelle,(175 reviews),4.18,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n295 Reviews', '\U000f0019\nVerified']"
"Maison calme et charmante, la Rochelle proche mer",Entire home,€100,Marie Et,(10 reviews),4.6,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n10 Reviews']"
Maison de charme spa de nage & sauna privatifs,Entire home,€224,Clément,(34 reviews),4.97,"['4 guests', '2 bedrooms', '3 beds', '2.5 baths', '\U000f0004\n104 Reviews', '\U000f0019\nVerified']"
T2 spacieux Proche du centre ville,Entire home,€65,Saliaa,(37 reviews),4.51,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n53 Reviews']"
La cabane au fond du jardin,Private room in guesthouse,€45,Stéphanie,(5 reviews),5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n5 Reviews', '\U000f0019\nVerified']"
CENTRE CHATELAILLON GRAND LOFT ** 100m DE LA PLAGE,Entire home,€60,Cyrielle,(74 reviews),4.54,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n337 Reviews', '\U000f0019\nVerified']"
Chambre vue mer avec balcon près du Mail et Casino,Room in boutique hotel,€126,Samuel,,,"['2 guests', '1 bedroom', '1 bath', '\U000f0004\n1 Review', '\U000f0019\nVerified']"
Maison Sable à Rivedoux Plage 17940,Entire home,€225,Ivis,(60 reviews),4.82,"['6 guests', '3 bedrooms', '4 beds', '1.5 baths', '\U000f0004\n105 Reviews', '\U000f0019\nVerified']"
Chbre 2 lits 90 avec piscine proche La Rochelle,Private room in house,€42,Bernadette,(12 reviews),4.92,"['2 guests', '1 bedroom', '1 bed', 'Private half-bath', '\U000f0004\n31 Reviews', '\U000f0019\nVerified']"
Amazing house with sea view & Wifi,Entire home,€620,"Loic, Estelle & Co",,,"['6 guests', '3 bedrooms', '3 beds', '2 baths', '\U000f0004\n69 Reviews', '\U000f0019\nVerified']"
Atlantique 1 -Hyper centre-La Rochelle,Entire home,€105,Isabelle,(4 reviews),5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n75 Reviews', '\U000f0019\nVerified']"
Chambre indépendante en fond de jardin paysager,Private room in guesthouse,€46,Patricia & Jean Charles,(254 reviews),4.65,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n303 Reviews', '\U000f0019\nVerified']"
2-Grand logement proche centre ville,Entire home,€80,Kévin,(59 reviews),4.69,"['4 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n259 Reviews', '\U000f0019\nVerified']"
Chambre dans maison avec 2 chats,Private room in house,€30,Bastien,(14 reviews),4.71,"['2 guests', '1 bedroom', '1 bed', '1.5 shared baths', '\U000f0004\n18 Reviews', '\U000f0019\nVerified']"
CENTRE CHATELAILLON GRAND T2** AVEC COUR 100mPLAGE,Entire home,€65,Cyrielle,(39 reviews),4.59,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n337 Reviews', '\U000f0019\nVerified']"
☀️Libre comme l’air : chez Citronnelle.Lâchez prise,Entire home,€100,Sandra,(137 reviews),4.61,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n137 Reviews', '\U000f0019\nVerified']"
La Belle Amarre.Maison d'hôtes.Les Cabines,Private room in bed and breakfast,€105,Pascale,,,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n2 Reviews', '\U000f0019\nVerified']"
Studio au calme près de la plage et du Casino,Private room in serviced apartment,€130,Guillaume,,,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n1 Review']"
chambre privée,Private room in house,€37,Emmanuelle,(95 reviews),4.85,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n95 Reviews', '\U000f0019\nVerified']"
The small refuge in the middle of La Rochelle for 4 people,Entire home,€117,Franck,,,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n2 Reviews']"
Charmante maison à 15min de la rochelle,Entire home,€100,Virginie,(92 reviews),4.58,"['6 guests', '3 bedrooms', '4 beds', '1 bath', '\U000f0004\n92 Reviews']"
Chambre d'hôtel lit double,Room in boutique hotel,€90,Ralitsa,(10 reviews),4.5,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n59 Reviews', '\U000f0019\nVerified']"
HOME SWEET HOME & SPA - CHAMBRE BLUE LAGOON,Private room in bed and breakfast,€100,Christophe,(9 reviews),5,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n13 Reviews']"
Studio 25m2 La Rochelle,Entire home,€55,Selen,(15 reviews),4.57,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n15 Reviews', '\U000f0019\nVerified']"
"Vaste maison Fouras 16 pers, 6 chambres, jacuzzi",Entire home,€400,Bruno,(25 reviews),4.72,"['16+ guests', '6 bedrooms', '10 beds', '2.5 baths', '\U000f0004\n25 Reviews', '\U000f0019\nVerified']"
Volver Chambre 2 sur le port,Private room in apartment,€23,Alejandra,(14 reviews),4.33,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n191 Reviews', '\U000f0019\nVerified']"
"Studio 24m2, parking, local à vélo, terrasse",Entire home,€50,Karen,(12 reviews),4.67,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n12 Reviews']"
B & B in a Top Home,Private room in house,€29,Alain,(6 reviews),4.5,"['1 guest', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n60 Reviews', '\U000f0019\nVerified']"
M5 Résidence BNB Confort - House with Garden,Entire home,€110,Résidence BNB,,,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n5,064 Reviews', '\U000f0019\nVerified']"
Chambre bleue,Private room in house,€50,Richard,(101 reviews),4.85,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n101 Reviews', '\U000f0019\nVerified']"
chambre 3 : 2 lits de 90,Private room in house,€30,Martine,(24 reviews),4.75,"['2 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n57 Reviews']"
Charmante Maison de Ville avec Jardin Intime,Entire home,€100,Arthur,(36 reviews),4.09,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n36 Reviews', '\U000f0019\nVerified']"
Chambre lit King Size vue mer étage élevé avec balcon près du Mail et du Casino,Room in boutique hotel,€144,Samuel,,,"['2 guests', '1 bedroom', '1 bath', '\U000f0004\n1 Review', '\U000f0019\nVerified']"
La Chambre Louise,Private room in guesthouse,€130,Mathieu,(4 reviews),4.75,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n5 Reviews']"
Mobil-Home (i3) avec terrasse privée & piscines,Entire home,€65,Christophe,(51 reviews),4.04,"['6 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n92 Reviews', '\U000f0019\nVerified']"
Bateau voilier à quai vieux port de La Rochelle,Entire home,€60,Jonathan,(28 reviews),4.29,"['4 guests', '2 beds', '0 baths', '\U000f0004\n28 Reviews', '\U000f0019\nVerified']"
La Bianca-Suite-Exclusive-Ensuite-City View,Private room in bed and breakfast,€260,La Villa Dolce,,,"['4 guests', '1 bedroom', '4 beds', '1 bath', '\U000f0004\n1 Review', '\U000f0019\nVerified']"
Chambre,Private room in house,€31,Hp,(73 reviews),4.56,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n120 Reviews', '\U000f0019\nVerified']"
Bel appartement au pied des plages,Entire home,€63,Dominique,,,"['4 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0019\nVerified']"
CHAMBRE,Private room in house,€40,Loic,,,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n10 Reviews', '\U000f0019\nVerified']"
CORDOUAN 2 - Appart à 2 pas du Marché,Entire home,€65,Pauline,(20 reviews),4.85,"['4 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n27 Reviews', '\U000f0019\nVerified']"
Chambres 2 pers. La Flotte en Ré,Private room in nature lodge,€49,Frédéric,(211 reviews),4.73,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n732 Reviews', '\U000f0019\nVerified']"
T2 40m2 AU CENTRE DE LA ROCHELLE DANS UN JARDIN !,Entire home,€50,Carine,(62 reviews),4.5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n64 Reviews', '\U000f0019\nVerified']"
"Gîte ""Les jardins de Soline"", proche La Rochelle",Entire home,€70,Katia Et Stéphane,(53 reviews),4.89,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n53 Reviews', '\U000f0019\nVerified']"
"Charmant appart. ""Aix"" - 2 pers. piscine chauffée",Entire home,€98,Laure,(32 reviews),4.69,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n66 Reviews', '\U000f0019\nVerified']"
La campagne en centre ville,Entire home,€40,Jeremie,(92 reviews),4.71,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n92 Reviews', '\U000f0019\nVerified']"
Cabane camp'étoile,Entire home,€30,Celine,(48 reviews),4.32,"['2 guests', '1 bed', '1 bath', '\U000f0004\n163 Reviews', '\U000f0019\nVerified']"
Campagne cinéma,Room in bed and breakfast,€133,Carine,,,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n51 Reviews', '\U000f0019\nVerified']"
LA MAISONNETTE DU BOIS 2 chambres Parentale,Private room in bed and breakfast,€100,Nathalie ET Alain,(20 reviews),4.95,"['4 guests', '2 bedrooms', '3 beds', '2.5 baths', '\U000f0004\n29 Reviews']"
Il Sole-Suite-Exclusive-Ensuite-City View,Private room in bed and breakfast,€260,La Villa Dolce,,,"['4 guests', '1 bedroom', '4 beds', '1 bath', '\U000f0004\n1 Review', '\U000f0019\nVerified']"
Bateau Vieux port plein centre,Entire home,€55,Moli,(3 reviews),4.33,"['2 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n69 Reviews', '\U000f0019\nVerified']"
Maison de charme plein centre historique,Entire home,€80,Sylvie,(44 reviews),4.77,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n46 Reviews', '\U000f0019\nVerified']"
Paisible studio à 5 minutes de la plage,Entire home,€38,Hélène,(74 reviews),4.81,"['4 guests', '1 bedroom', '0 beds', '1 bath', '\U000f0004\n74 Reviews', '\U000f0019\nVerified']"
Chambre pour 5 entre port et ville de la Rochelle,Private room in house,€65,Jean-Marie,(41 reviews),4.51,"['4 guests', '1 bedroom', '3 beds', '1 private bath', '\U000f0004\n210 Reviews', '\U000f0019\nVerified']"
La Dolce-Double room-Exclusive-Ensuite with Shower-City View,Private room in bed and breakfast,€260,La Villa Dolce,,,"['2 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n1 Review', '\U000f0019\nVerified']"
"Chambre lit 160, avec piscine proche La Rochelle",Private room in house,€42,Bernadette,(19 reviews),4.89,"['2 guests', '1 bedroom', '1 bed', 'Private half-bath', '\U000f0004\n31 Reviews', '\U000f0019\nVerified']"
Fief des Ardennes,Private room in house,€55,Marie,(25 reviews),4.96,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n25 Reviews', '\U000f0019\nVerified']"
La Chambre Marie,Private room in guesthouse,€130,Mathieu,,,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n5 Reviews']"
ANNEXE PRIVATIVE DE CHARME AVEC JACUZI ET PISCINE,Private room in guesthouse,€160,Christophe,(44 reviews),5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n51 Reviews', '\U000f0019\nVerified']"
"Autour d'un Puits, Family rooms",Private room in bed and breakfast,€58,Philippe,(17 reviews),4.76,"['5 guests', '2 bedrooms', '4 beds', '1.5 baths', '\U000f0004\n33 Reviews', '\U000f0019\nVerified']"
Maisonnette bord de mer,Entire home,€50,Thierry,(7 reviews),5,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n7 Reviews']"
Au coeur du quartier du Mail à 300 m de la mer,Private room in house,€60,Lydwine,(7 reviews),5,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n18 Reviews', '\U000f0019\nVerified']"
Aux portes de La Rochelle studio rénové N°1,Private room in guesthouse,€50,Dominique,(19 reviews),4.74,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n30 Reviews', '\U000f0019\nVerified']"
chambre indépendante,Private room in house,€50,Cécile,(33 reviews),4.91,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n78 Reviews', '\U000f0019\nVerified']"
La Chambre Aglaé,Private room in guesthouse,€145,Mathieu,,,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n5 Reviews']"
Le clos du pertuis chambres d'hôtes,Private room in bed and breakfast,€65,Didier,(8 reviews),5,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n8 Reviews', '\U000f0019\nVerified']"
Maison paisible avec 2 chats,Entire home,€95,Bastien,(4 reviews),4.75,"['6 guests', '3 bedrooms', '2 beds', '1.5 baths', '\U000f0004\n18 Reviews', '\U000f0019\nVerified']"
BNB AYTRE Residence walk from the beach,,€90,Résidence BNB,(52 reviews),4.52,"['4 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n5,064 Reviews', '\U000f0019\nVerified']"
Chambre bleue dans la maison aux oiseaux,Private room in house,€50,Sandrine,(10 reviews),4.7,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n93 Reviews', '\U000f0019\nVerified']"
Amazing house near the beach,Entire home,€361,"Loic, Estelle & Co",(10 reviews),4.7,"['8 guests', '3 bedrooms', '5 beds', '1 bath', '\U000f0004\n480 Reviews', '\U000f0019\nVerified']"
"Les toits de La Rochelle, vieux marché",Entire home,€75,Francois,(25 reviews),4.76,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n25 Reviews', '\U000f0019\nVerified']"
Studio hyper centre La Rochelle,Entire home,€50,Laure,(20 reviews),4.95,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n20 Reviews']"
Une vue magnifique sur l'ocean,Entire home,€110,Marie25,(14 reviews),4.21,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n170 Reviews', '\U000f0019\nVerified']"
