Spacious studio near Bastille,Entire home,€53,Alice Et Issam,(176 reviews),3.88,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n201 Reviews', '\U000f0019\nVerified']"
Magnificent bright and atypical apt with garden,Entire home,€187,Sophie,,,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0019\nVerified']"
"République, renovated 2016 6 bdrms,3WC,3 bathrooms",Entire home,€500,Mathilde,(151 reviews),4.58,"['15 guests', '6 bedrooms', '6 beds', '3 baths', '\U000f0004\n3,217 Reviews', '\U000f0019\nVerified']"
Amazing apt with balcony & Wifi,Entire home,€634,"Loic, Estelle & Co",(14 reviews),4.36,"['8 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n616 Reviews', '\U000f0019\nVerified']"
Terrace overlooking the rooftops of Paris,Private room in bed and breakfast,,Myriam,(325 reviews),4.86,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n325 Reviews', '\U000f0019\nVerified']"
F1 entier JACUZZI BALNEO TROPICAL proche Paris,Entire home,€115,Jordan,(4 reviews),4.75,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n118 Reviews', '\U000f0019\nVerified']"
"Loft ""Atelier"" in the Marais perfect for 4",Entire home,€190,Hsiao Lin,(371 reviews),4.63,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n1,144 Reviews', '\U000f0019\nVerified']"
Petit studio parisien près de la Tour Eiffel,Entire home,€88,Weina,(142 reviews),4.82,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n384 Reviews', '\U000f0019\nVerified']"
"Magnifique Appartement Montorgueil , 5mn Opera",Entire home,€175,Myriam,,,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n4 Reviews', '\U000f0019\nVerified']"
❤️ Central Apartment in Paris,Entire home,€148,Louis,(58 reviews),4.57,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n131 Reviews', '\U000f0019\nVerified']"
Yan’s apartment,Entire home,€60,Yan,(9 reviews),4.11,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n12 Reviews', '\U000f0019\nVerified']"
"Opera-Haussmann, St Honoré, Montaigne, Concorde",Entire home,€140,Cynthia,(306 reviews),4.75,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n3,550 Reviews', '\U000f0019\nVerified']"
Steps from Notre-Dame,Entire home,€335,Catherine,(14 reviews),5,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n14 Reviews', '\U000f0019\nVerified']"
Brand new Modern flat Central Paris Boutique Hotel,Entire home,€139,Justin & Catherine,(657 reviews),4.29,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n1,429 Reviews', '\U000f1101\n9 References', '\U000f0019\nVerified']"
"JOLI STUDIO, FACE AU BOIS DE VINCENNES. 15MN PARIS",Entire home,€55,Cathy,(45 reviews),4.36,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n449 Reviews', '\U000f0019\nVerified']"
Hotel Boronali *** - Superior room in Montmartre,Room in boutique hotel,€119,Arthur,(15 reviews),4.8,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n493 Reviews', '\U000f0019\nVerified']"
Cosy room between Montmartre and Opera,Room in boutique hotel,€140,Adélie,(54 reviews),4.69,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n55 Reviews', '\U000f0019\nVerified']"
★ Spacious & Cozy ★ 3 Rooms Flat Near Paris & CDG,Entire home,€69,Dora & John,(186 reviews),4.66,"['7 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n399 Reviews', '\U000f0019\nVerified']"
Centrally Located Modern Parisian Studio,Entire home,€140,Greg,(8 reviews),5,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n8 Reviews', '\U000f0019\nVerified']"
Le Charme de Saint Germain appartment,Entire home,€129,Ren,(14 reviews),4.23,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n14 Reviews']"
Spacious&Shiny flat in Center of Paris 5pers!,Entire home,€149,Philippe,(39 reviews),4.31,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n12,800 Reviews', '\U000f0019\nVerified']"
Lion studio,Entire home,€82,Alicia,(16 reviews),4.94,"['3 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n375 Reviews', '\U000f0019\nVerified']"
Magnifique studio Zen & Cosy à 12mn de Paris,Entire home,€65,Sonia & David,(78 reviews),4.87,"['3 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n78 Reviews', '\U000f0019\nVerified']"
Paris Vaugirard : Near Etoile/Champs-Elysées,Entire home,€350,Chérazade Et Paul,(12 reviews),4.92,"['7 guests', '3 bedrooms', '3 beds', '2.5 baths', '\U000f0004\n19 Reviews']"
MODERN 1BR FLAT IN THE HEART OF THE MARAIS,Entire home,€100,Nathalie,(6 reviews),4,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n1,556 Reviews', '\U000f0019\nVerified']"
Downtown Paris 5 people duplex style,Entire home,€180,Gilian,(330 reviews),4.7,"['5 guests', '1 bedroom', '4 beds', '1 bath', '\U000f0004\n1,555 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']"
Magic Apartament Saint Germain Des Prés,Entire home,€249,Alma,(4 reviews),5,"['7 guests', '1 bedroom', '4 beds', '1 bath', '\U000f0004\n31 Reviews', '\U000f0019\nVerified']"
Chambre privé pour 1 personne avec télé incluse,Private room in house,€24,Alexandra,(102 reviews),4.37,"['1 guest', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n295 Reviews', '\U000f0019\nVerified']"
Your perfect place to stay in Paris,Entire home,€60,Paris,(47 reviews),4.79,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n112 Reviews', '\U000f0019\nVerified']"
♥ Luxury apartment near Arc Triomphe - 8P,Entire home,€599,Charles,(6 reviews),4.83,"['8 guests', '3 bedrooms', '4 beds', '2 baths', '\U000f0004\n77 Reviews', '\U000f0019\nVerified']"
2BDR/2BR St Honoré/Louvre-Serviced Apartment | HS4,Room in serviced apartment,€699,HighStay,(67 reviews),4.87,"['6 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n371 Reviews', '\U000f0019\nVerified']"
Dans les jardins de la Tour Eiffel,Entire home,€350,Mathilde,(163 reviews),4.56,"['7 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n3,217 Reviews', '\U000f0019\nVerified']"
"Exceptionnel Studio, avenue FOCH",Entire home,€144,Gary,(12 reviews),4.42,"['5 guests', 'Studio', '4 beds', '1 bath', '\U000f0004\n79 Reviews', '\U000f0019\nVerified']"
chambre proche de Paris 14ème,Private room in apartment,€35,Brigitte,(94 reviews),4.8,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n94 Reviews', '\U000f0019\nVerified']"
Amazing- 1BDR in the heart of Montorgueil,Entire home,€354,Hortense,(10 reviews),4.9,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n63 Reviews', '\U000f0019\nVerified']"
Heart of Parmentier,Entire home,€161,Ari,(47 reviews),4.28,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n1,392 Reviews', '\U000f0019\nVerified']"
Cœur de Paris,Private room in apartment,€72,Mehdi,(37 reviews),4.73,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n225 Reviews', '\U000f0019\nVerified']"
Proche du parc des princes et Rolland Garros,Entire home,€93,Alioune,,,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0019\nVerified']"
Studio sur cour fleurie à Montmartre,Entire home,,Carole,(24 reviews),5,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n24 Reviews']"
200 mètres Arc de Triomphe & Champs-Elysées - 35m²,Private room in apartment,€53,Antoine,,,"['1 guest', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n1 Review', '\U000f0019\nVerified']"
Ground-Floor Flat Le Marais Center Paris,Entire home,€90,Sun,(88 reviews),4.84,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n88 Reviews', '\U000f0019\nVerified']"
LUMINEUSE CHAMBRE PRIVEE,Private room in apartment,€45,Marie-Suzanne,(261 reviews),4.68,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n261 Reviews', '\U000f0019\nVerified']"
Charming appartement with terrasse on courtyard,Entire home,€164,Daphné,(79 reviews),4.94,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n79 Reviews', '\U000f0019\nVerified']"
"Chambre simple,1 personne, appartement Haussmanien",Private room in apartment,€75,Adrian H.,(7 reviews),5,"['1 guest', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n13 Reviews', '\U000f0019\nVerified']"
Spacious flat in historic center of Paris,Entire home,€135,Alley,,,"['4 guests', 'Studio', '2 beds', '1 bath']"
Superb bright and luxurious apt in Montogueil,Entire home,€455,Alexia,(18 reviews),4.11,"['8 guests', '3 bedrooms', '4 beds', '3 baths', '\U000f0004\n18 Reviews', '\U000f0019\nVerified']"
City Center Beaubourg 1BD 6 people,Entire home,€190,Gilian,(266 reviews),4.76,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n1,555 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']"
Nice dupleix for 3,Room in boutique hotel,€168,Villa Lutèce Port Royal,(53 reviews),4.6,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n319 Reviews', '\U000f0019\nVerified']"
Chambre calme chez l'habitant,Private room in apartment,€65,Christophe,(9 reviews),5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n9 Reviews', '\U000f0019\nVerified']"
A 25 sq.m studio in Canal St Martin area,Entire home,€62,Nassima,(353 reviews),4.54,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n540 Reviews', '\U000f0019\nVerified']"
"❤Very close to Paris Center, authentic french area",Entire home,€309,Cindy,(61 reviews),4.85,"['8 guests', '3 bedrooms', '6 beds', '1 bath', '\U000f0004\n929 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']"
Chic Place Vendôme,Entire home,€190,Ruben,,,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n797 Reviews', '\U000f0019\nVerified']"
"Notre Dame, Exceptional location (363)",Entire home,€240,César Et Lucie,(6 reviews),3.83,"['5 guests', '1 bedroom', '3 beds', '1.5 baths', '\U000f0004\n9 Reviews']"
Like a house near the Louvre/Opera - rooftop view,Entire home,€122,Marine,(20 reviews),4.6,"['6 guests', '3 bedrooms', '3 beds', '1 bath', '\U000f0004\n20 Reviews', '\U000f0019\nVerified']"
Luxury 3 bedroom 2 bathroom Palace Apartment - AC,Entire home,€858,Marie & Louis,(62 reviews),4.85,"['8 guests', '3 bedrooms', '4 beds', '2.5 baths', '\U000f0004\n1,233 Reviews', '\U000f0019\nVerified']"
"Chambre ""rose""/appart.Vincennes",Private room in condominium,€45,Jean-Michel,(89 reviews),4.91,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n161 Reviews', '\U000f0019\nVerified']"
King of Saint-Lazare - XXI,Entire home,€226,Ari,(10 reviews),4.9,"['6 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n1,392 Reviews', '\U000f0019\nVerified']"
Paris - Tours Eiffel - Disneyland 2,Private room in apartment,€32,Didier,(7 reviews),4.86,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n306 Reviews', '\U000f0019\nVerified']"
Luxurious Flat - 2 Rooms - MontMartre & Lamarck,Entire home,€141,Julia,(8 reviews),4.13,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n8 Reviews', '\U000f0019\nVerified']"
Stay by the Champs-Élysées Avenue!,Entire home,€150,Michael,,,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0019\nVerified']"
Beautiful apartment with an exceptional location,Entire home,€102,Edith,(184 reviews),4.93,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n184 Reviews', '\U000f0019\nVerified']"
Studio - Paris 13 - Place D'italie,Entire home,€58,Yudish,(33 reviews),3.82,"['2 guests', '1 bedroom', '1 bed', '1.5 baths', '\U000f0004\n33 Reviews']"
A FULLY private FLOOR WITH 6 ROOMS FOR 12 PEOPLE,Private room,€400,Green Hotels Paris 13,(16 reviews),4.31,"['12 guests', '6 bedrooms', '8 beds', '6 baths', '\U000f0004\n105 Reviews']"
Cosy appartment near Bastille - 484 ft2,Entire home,€130,Vincent,(233 reviews),4.81,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n451 Reviews', '\U000f0019\nVerified']"
Spacious flat in historic center of Paris,Entire home,€135,Alley,,,"['4 guests', 'Studio', '2 beds', '1 bath']"
Superb bright and luxurious apt in Montogueil,Entire home,€455,Alexia,(18 reviews),4.11,"['8 guests', '3 bedrooms', '4 beds', '3 baths', '\U000f0004\n18 Reviews', '\U000f0019\nVerified']"
City Center Beaubourg 1BD 6 people,Entire home,€190,Gilian,(266 reviews),4.76,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n1,555 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']"
Nice dupleix for 3,Room in boutique hotel,€168,Villa Lutèce Port Royal,(53 reviews),4.6,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n319 Reviews', '\U000f0019\nVerified']"
Chambre calme chez l'habitant,Private room in apartment,€65,Christophe,(9 reviews),5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n9 Reviews', '\U000f0019\nVerified']"
A 25 sq.m studio in Canal St Martin area,Entire home,€62,Nassima,(353 reviews),4.54,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n540 Reviews', '\U000f0019\nVerified']"
"❤Very close to Paris Center, authentic french area",Entire home,€309,Cindy,(61 reviews),4.85,"['8 guests', '3 bedrooms', '6 beds', '1 bath', '\U000f0004\n929 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']"
Chic Place Vendôme,Entire home,€190,Ruben,,,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n797 Reviews', '\U000f0019\nVerified']"
"Notre Dame, Exceptional location (363)",Entire home,€240,César Et Lucie,(6 reviews),3.83,"['5 guests', '1 bedroom', '3 beds', '1.5 baths', '\U000f0004\n9 Reviews']"
Like a house near the Louvre/Opera - rooftop view,Entire home,€122,Marine,(20 reviews),4.6,"['6 guests', '3 bedrooms', '3 beds', '1 bath', '\U000f0004\n20 Reviews', '\U000f0019\nVerified']"
Luxury 3 bedroom 2 bathroom Palace Apartment - AC,Entire home,€858,Marie & Louis,(62 reviews),4.85,"['8 guests', '3 bedrooms', '4 beds', '2.5 baths', '\U000f0004\n1,233 Reviews', '\U000f0019\nVerified']"
"Chambre ""rose""/appart.Vincennes",Private room in condominium,€45,Jean-Michel,(89 reviews),4.91,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n161 Reviews', '\U000f0019\nVerified']"
King of Saint-Lazare - XXI,Entire home,€226,Ari,(10 reviews),4.9,"['6 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n1,392 Reviews', '\U000f0019\nVerified']"
Paris - Tours Eiffel - Disneyland 2,Private room in apartment,€32,Didier,(7 reviews),4.86,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n306 Reviews', '\U000f0019\nVerified']"
Luxurious Flat - 2 Rooms - MontMartre & Lamarck,Entire home,€141,Julia,(8 reviews),4.13,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n8 Reviews', '\U000f0019\nVerified']"
Stay by the Champs-Élysées Avenue!,Entire home,€150,Michael,,,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0019\nVerified']"
Beautiful apartment with an exceptional location,Entire home,€102,Edith,(184 reviews),4.93,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n184 Reviews', '\U000f0019\nVerified']"
Studio - Paris 13 - Place D'italie,Entire home,€58,Yudish,(33 reviews),3.82,"['2 guests', '1 bedroom', '1 bed', '1.5 baths', '\U000f0004\n33 Reviews']"
A FULLY private FLOOR WITH 6 ROOMS FOR 12 PEOPLE,Private room,€400,Green Hotels Paris 13,(16 reviews),4.31,"['12 guests', '6 bedrooms', '8 beds', '6 baths', '\U000f0004\n105 Reviews']"
Cosy appartment near Bastille - 484 ft2,Entire home,€130,Vincent,(233 reviews),4.81,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n451 Reviews', '\U000f0019\nVerified']"
Spacious flat in historic center of Paris,Entire home,€135,Alley,,,"['4 guests', 'Studio', '2 beds', '1 bath']"
Superb bright and luxurious apt in Montogueil,Entire home,€455,Alexia,(18 reviews),4.11,"['8 guests', '3 bedrooms', '4 beds', '3 baths', '\U000f0004\n18 Reviews', '\U000f0019\nVerified']"
City Center Beaubourg 1BD 6 people,Entire home,€190,Gilian,(266 reviews),4.76,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n1,555 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']"
Nice dupleix for 3,Room in boutique hotel,€168,Villa Lutèce Port Royal,(53 reviews),4.6,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n319 Reviews', '\U000f0019\nVerified']"
Chambre calme chez l'habitant,Private room in apartment,€65,Christophe,(9 reviews),5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n9 Reviews', '\U000f0019\nVerified']"
A 25 sq.m studio in Canal St Martin area,Entire home,€62,Nassima,(353 reviews),4.54,"['2 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n540 Reviews', '\U000f0019\nVerified']"
"❤Very close to Paris Center, authentic french area",Entire home,€309,Cindy,(61 reviews),4.85,"['8 guests', '3 bedrooms', '6 beds', '1 bath', '\U000f0004\n929 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']"
Chic Place Vendôme,Entire home,€190,Ruben,,,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n797 Reviews', '\U000f0019\nVerified']"
"Notre Dame, Exceptional location (363)",Entire home,€240,César Et Lucie,(6 reviews),3.83,"['5 guests', '1 bedroom', '3 beds', '1.5 baths', '\U000f0004\n9 Reviews']"
Like a house near the Louvre/Opera - rooftop view,Entire home,€122,Marine,(20 reviews),4.6,"['6 guests', '3 bedrooms', '3 beds', '1 bath', '\U000f0004\n20 Reviews', '\U000f0019\nVerified']"
Luxury 3 bedroom 2 bathroom Palace Apartment - AC,Entire home,€858,Marie & Louis,(62 reviews),4.85,"['8 guests', '3 bedrooms', '4 beds', '2.5 baths', '\U000f0004\n1,233 Reviews', '\U000f0019\nVerified']"
"Chambre ""rose""/appart.Vincennes",Private room in condominium,€45,Jean-Michel,(89 reviews),4.91,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n161 Reviews', '\U000f0019\nVerified']"
King of Saint-Lazare - XXI,Entire home,€226,Ari,(10 reviews),4.9,"['6 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n1,392 Reviews', '\U000f0019\nVerified']"
Paris - Tours Eiffel - Disneyland 2,Private room in apartment,€32,Didier,(7 reviews),4.86,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n306 Reviews', '\U000f0019\nVerified']"
Luxurious Flat - 2 Rooms - MontMartre & Lamarck,Entire home,€141,Julia,(8 reviews),4.13,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n8 Reviews', '\U000f0019\nVerified']"
Stay by the Champs-Élysées Avenue!,Entire home,€150,Michael,,,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0019\nVerified']"
Beautiful apartment with an exceptional location,Entire home,€102,Edith,(184 reviews),4.93,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n184 Reviews', '\U000f0019\nVerified']"
Studio - Paris 13 - Place D'italie,Entire home,€58,Yudish,(33 reviews),3.82,"['2 guests', '1 bedroom', '1 bed', '1.5 baths', '\U000f0004\n33 Reviews']"
A FULLY private FLOOR WITH 6 ROOMS FOR 12 PEOPLE,Private room,€400,Green Hotels Paris 13,(16 reviews),4.31,"['12 guests', '6 bedrooms', '8 beds', '6 baths', '\U000f0004\n105 Reviews']"
Cosy appartment near Bastille - 484 ft2,Entire home,€130,Vincent,(233 reviews),4.81,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n451 Reviews', '\U000f0019\nVerified']"
